date,delay,distance,origin,destination
01011304,10,935,PHX,TUL
01011304,40,256,LAS,PHX
01011305,-11,1489,SEA,MCI
01011305,-5,651,SFO,PHX
01011305,-8,369,BUR,PHX
01011305,19,1262,PHX,STL
01011308,9,370,LAX,PHX
01011310,-10,288,ALB,BWI
01011310,-2,307,CLE,MDW
01011310,-20,1210,SAT,LAX
01011310,-3,256,PHX,LAS
01011310,-5,967,MCI,BWI
01011310,-6,276,HRL,HOU
01011310,-6,319,MAF,DAL
01011310,0,296,LIT,DAL
01011310,10,386,SJC,LAS
01011310,4,342,OMA,STL
01011312,36,852,BDL,BNA
01011312,7,370,PHX,LAX
01011315,-11,220,ISP,BWI
01011315,-13,453,TUL,HOU
01011315,-2,507,PHX,SLC
01011315,-25,1136,PHX,LIT
01011315,-3,308,LAX,SJC
01011315,-5,258,SAN,LAS
01011315,-5,318,FLL,JAX
01011315,-5,338,BNA,CMH
01011315,-7,689,SLC,SEA
01011315,-8,550,MSY,MCO
01011315,0,223,LAS,BUR
01011315,22,632,MDW,RDU
01011315,5,237,DAL,TUL
01011315,7,333,SJC,ONT
01011317,71,313,MCI,OKC
01011318,45,370,LAX,PHX
01011319,-8,1020,PHX,HOU
01011320,-10,487,MSY,TPA
01011320,-13,677,ELP,HOU
01011320,-5,484,BNA,JAX
01011320,0,197,FLL,TPA
01011320,0,303,HOU,MSY
01011320,10,405,MCI,MDW
01011320,15,369,PHX,BUR
01011320,4,283,BDL,BWI
01011320,9,588,BNA,BWI
01011322,-1,224,GEG,SEA
01011325,-20,671,SEA,OAK
01011325,-6,335,BOI,RNO
01011325,0,417,SAN,SJC
01011325,0,718,MCI,ABQ
01011325,14,487,LAS,ABQ
01011325,18,180,OAK,RNO
01011325,2,389,SMF,ONT
01011325,27,647,SMF,PHX
01011325,3,440,STL,DTW
01011325,56,361,OAK,ONT
01011326,-3,180,RNO,OAK
01011327,6,478,BHM,MCO
01011328,11,342,SNA,SJC
01011328,12,304,SAN,PHX
01011329,5,345,LAS,RNO
01011330,-1,239,DAL,HOU
01011330,-17,1107,SEA,PHX
01011330,-2,393,HOU,LIT
01011330,-2,395,BNA,MDW
01011330,-3,1020,HOU,PHX
01011330,-3,337,LAX,OAK
01011330,-4,224,SEA,GEG
01011330,-5,371,OAK,SNA
01011330,-5,588,BWI,BNA
01011330,0,480,SMF,SAN
01011330,0,646,OAK,PHX
01011330,2,236,LAX,LAS
01011330,22,367,SAN,TUS
01011330,3,444,RNO,PDX
01011330,5,328,BWI,PVD
01011332,27,1093,ISP,FLL
01011333,-5,1137,TPA,PVD
01011334,31,344,PDX,BOI
01011334,40,303,MSY,HOU
01011335,-4,281,BWI,BUF
01011335,0,1107,PHX,SEA
01011335,0,187,CRP,HOU
01011335,0,325,BUR,OAK
01011335,1,328,PVD,BWI
01011335,6,460,TPA,BHM
01011337,2,359,JAN,HOU
01011340,-15,229,MDW,DTW
01011340,-2,451,LAX,TUS
01011340,-7,319,DAL,MAF
01011340,-9,223,BUR,LAS
01011340,0,293,LBB,DAL
01011340,0,737,STL,BWI
01011340,10,544,LIT,MDW
01011340,2,258,LAS,SAN
01011340,2,279,GEG,PDX
01011343,0,462,OKC,STL
01011343,27,181,DAL,OKC
01011343,6,256,LAS,PHX
01011343,7,273,HRL,AUS
01011344,20,307,MDW,CLE
01011345,-1,328,PHX,ABQ
01011345,-10,1090,AUS,LAS
01011345,-10,2106,LAS,BWI
01011345,-10,303,HOU,MSY
01011345,-2,373,SMF,LAX
01011345,-50,1987,BUF,LAS
01011345,14,370,PHX,LAX
01011345,20,368,LAS,SLC
01011345,20,677,ABQ,LAX
01011349,7,325,OAK,BUR
01011350,-5,562,DAL,ELP
01011350,10,335,RNO,BOI
01011350,12,447,SAN,SFO
01011350,2,188,SJC,RNO
01011350,6,276,HOU,HRL
01011350,7,236,LAS,LAX
01011352,-5,611,BWI,MDW
01011352,14,197,TPA,FLL
01011352,24,417,SJC,SAN
01011353,-4,1140,MCI,LAS
01011353,17,407,LAS,OAK
01011354,20,313,OKC,MCI
01011355,-1,1363,LAX,MCI
01011355,0,332,ABQ,MAF
01011355,10,496,SAT,ELP
01011355,10,611,MDW,BWI
01011355,14,448,BNA,CLE
01011355,19,361,ONT,OAK
01011355,4,534,RDU,MCO
01011355,5,197,ONT,LAS
01011357,25,337,OAK,LAX
01011357,5,1333,SAN,MCI
01011358,10,373,LAX,SMF
01011359,5,390,RNO,LAX
01011400,-1,239,DAL,HOU
01011400,-15,869,STL,TPA
01011400,-2,361,OAK,ONT
01011400,-4,451,TUS,LAX
01011400,-5,803,BNA,ISP
01011400,-7,453,TUL,HOU
01011400,0,192,SAT,HOU
01011400,1,304,PHX,SAN
01011400,13,248,SAT,DAL
01011400,14,293,DAL,LBB
01011400,2,491,MCI,BNA
01011400,32,671,OAK,SEA
01011400,9,616,MCO,BNA
01011401,20,562,ELP,DAL
01011403,-15,1166,MDW,FLL
01011403,14,714,LAX,ELP
01011404,0,239,HOU,DAL
01011405,-1,303,MSY,HOU
01011405,-10,907,PVD,BNA
01011405,-2,377,MHT,BWI
01011405,-2,580,ABQ,DAL
01011405,-4,1751,SAN,BNA
01011405,-7,677,ELP,HOU
01011405,-8,621,PHX,SJC
01011405,0,1235,LAS,HOU
01011405,13,1037,PHX,OMA
01011405,2,192,HOU,SAT
01011405,2,296,BUR,SJC
01011406,18,358,BUR,SMF
01011406,30,237,MCI,STL
01011407,12,314,CLE,BWI
01011408,40,550,MCO,MSY
01011408,8,256,PHX,LAS
01011409,14,829,CMH,TPA
01011409,2,254,SDF,STL
01011410,-1,276,HRL,HOU
01011410,-12,487,CLE,STL
01011410,-5,148,AUS,HOU
01011410,-5,271,MDW,SDF
01011410,-6,462,STL,OKC
01011410,0,371,SNA,OAK
01011410,4,187,HOU,CRP
01011410,5,277,AMA,ABQ
01011410,5,677,LAX,ABQ
01011413,-1,495,BWI,SDF
01011413,13,308,LAX,SJC
01011414,5,1301,MSY,PHX
01011415,-2,580,DAL,ABQ
01011415,-25,859,JAX,ISP
01011415,-3,341,LBB,AUS
01011415,-4,328,BWI,PVD
01011415,-8,616,BNA,MCO
01011415,15,584,LAS,ELP
01011415,6,1048,TPA,MCI
01011416,20,337,LAX,OAK
01011417,22,1489,OAK,MCI
01011418,20,178,FLL,MCO
01011419,9,670,BNA,HOU
01011420,-11,1180,SEA,ABQ
01011420,-5,229,DTW,MDW
01011420,-7,217,IAH,DAL
01011420,-9,440,DTW,STL
01011420,0,283,BWI,BDL
01011420,2,324,DAL,AMA
01011423,19,511,OAK,BOI
01011423,7,1489,PHX,IND
01011425,-2,258,LAS,SAN
01011425,-7,255,RDU,BWI
01011425,0,328,ABQ,PHX
01011425,0,405,MDW,MCI
01011425,10,405,MCI,MDW
01011425,10,457,BNA,DTW
01011425,15,423,OMA,MDW
01011425,4,628,SAN,ABQ
01011426,2,407,LAS,OAK
01011426,21,337,OAK,LAX
01011430,-2,303,HOU,MSY
01011430,-3,328,PHX,ABQ
01011430,-5,239,DAL,HOU
01011430,-7,852,BNA,BDL
01011430,-9,239,HOU,DAL
01011430,8,480,SAN,SMF
01011431,26,368,SLC,LAS
01011432,-5,646,PHX,OAK
01011433,11,422,RNO,SLC
01011435,-1,318,FLL,JAX
01011435,-3,248,DAL,SAT
01011435,-7,1050,MCO,BDL
01011435,0,588,BNA,BWI
01011435,1,325,BUR,OAK
01011435,1,358,SMF,BUR
01011435,10,177,BNA,BHM
01011435,11,480,SMF,SAN
01011435,2,370,PHX,LAX
01011435,20,236,LAX,LAS
01011435,20,543,PDX,OAK
01011435,23,224,GEG,SEA
01011435,4,682,BHM,BWI
01011436,-7,687,STL,HOU
01011440,-1,370,LAX,PHX
01011440,-2,369,PHX,BUR
01011440,-7,646,OAK,PHX
01011440,0,304,SAN,PHX
01011440,0,389,ONT,SMF
01011440,10,254,STL,SDF
01011440,30,318,JAX,FLL
01011440,57,251,STL,MDW
01011440,6,417,SAN,SJC
01011443,13,237,TUL,DAL
01011443,31,479,SMF,PDX
01011443,6,351,STL,TUL
01011444,0,671,SEA,OAK
01011444,23,256,LAS,PHX
01011444,71,419,OKC,HOU
01011445,-11,688,JAX,IND
01011445,-3,239,HOU,DAL
01011445,-8,842,TPA,BWI
01011445,12,308,SJC,LAX
01011445,13,697,SJC,SEA
01011445,2,584,ELP,LAS
01011446,-5,479,PDX,SMF
01011449,10,237,MCI,STL
01011449,29,1448,BNA,PHX
01011449,4,288,BWI,ALB
01011449,8,682,BWI,BHM
01011450,-1,333,ONT,SJC
01011450,-10,1342,AUS,BWI
01011450,-12,1588,LAS,BNA
01011450,14,276,HOU,HRL
01011450,4,251,MDW,STL
01011450,9,938,BNA,MHT
01011451,10,325,OAK,BUR
01011451,7,1073,MCO,PVD
01011453,-1,1073,ALB,MCO
01011453,40,507,SLC,PHX
01011455,-12,605,SEA,SMF
01011455,-6,325,ONT,PHX
01011455,-7,220,BWI,ISP
01011455,0,197,LAS,ONT
01011455,3,437,MSY,DAL
01011455,37,651,PHX,SFO
01011455,44,325,ONT,PHX
01011455,7,842,BWI,TPA
01011456,14,587,TPA,RDU
01011456,24,337,OAK,LAX
01011457,1,279,GEG,PDX
01011458,20,307,CLE,MDW
01011459,0,399,SEA,BOI
01011459,4,405,MCI,MDW
01011500,-2,487,LAS,ABQ
01011500,-3,223,BUR,LAS
01011500,-5,410,STL,CMH
01011500,-7,271,MDW,SDF
01011500,-8,370,LAX,PHX
01011500,0,496,ELP,SAT
01011500,3,407,LAS,OAK
01011500,30,1864,SLC,BWI
01011500,6,328,PVD,BWI
01011502,38,223,MCI,TUL
01011502,57,528,ELP,AUS
01011503,10,192,SAT,HOU
01011504,7,189,AUS,DAL
01011505,-11,714,ELP,LAX
01011505,-15,550,MSY,MCO
01011505,-16,447,SAN,SFO
01011505,-2,148,HOU,AUS
01011505,-5,284,CMH,MDW
01011505,-9,319,MAF,DAL
01011505,0,229,IND,STL
01011505,0,281,BUF,BWI
01011505,0,365,LAS,TUS
01011505,2,296,LIT,DAL
01011505,2,437,DAL,MSY
01011505,3,328,ABQ,PHX
01011505,4,188,SJC,RNO
01011505,42,181,OKC,DAL
01011505,6,239,HOU,DAL
01011507,-1,569,PDX,SJC
01011507,5,223,LAS,BUR
01011510,-5,342,SNA,SJC
01011510,0,276,HRL,HOU
01011510,12,197,FLL,TPA
01011510,21,1009,PHX,PDX
01011510,4,188,RNO,SJC
01011510,45,447,SFO,SAN
01011510,5,345,RNO,LAS
01011512,14,291,SLC,BOI
01011512,22,342,SJC,SNA
01011514,42,236,LAS,LAX
01011514,8,337,LAX,OAK
01011515,-1,1044,PHX,MCI
01011515,-10,1156,STL,SLC
01011515,-5,236,LAX,LAS
01011515,-8,248,SAT,DAL
01011515,11,842,MDW,PVD
01011515,30,308,LAX,SJC
01011515,5,187,HOU,CRP
01011515,6,324,DAL,AMA
01011515,7,1034,ISP,TPA
01011515,9,423,OMA,MDW
01011515,9,843,PHX,SAT
01011518,16,361,OAK,ONT
01011518,34,1246,HOU,BWI
01011518,9,671,OAK,SEA
01011520,-10,796,MAF,LAS
01011520,-4,487,ABQ,LAS
01011520,-5,351,STL,TUL
01011520,-5,377,BWI,MHT
01011520,-6,628,ABQ,SAN
01011520,0,187,CRP,HOU
01011520,10,293,LBB,DAL
01011520,5,480,SAN,SMF
01011522,-6,405,MDW,MCI
01011522,14,919,MCI,SLC
01011524,3,677,HOU,ELP
01011525,-4,369,BUR,PHX
01011525,-7,687,HOU,STL
01011525,11,880,MCO,STL
01011525,40,303,MSY,HOU
01011525,5,296,DAL,LIT
01011525,7,888,BWI,JAN
01011529,13,787,MCO,BWI
01011529,15,256,PHX,LAS
01011530,-14,621,SJC,PHX
01011530,-15,1521,MDW,LAS
01011530,-2,337,LAX,OAK
01011530,-2,405,MCI,MDW
01011530,-3,220,ISP,BWI
01011530,-4,239,HOU,DAL
01011530,-8,254,STL,SDF
01011530,0,370,LAX,PHX
01011530,0,666,MDW,JAN
01011530,12,515,IND,BWI
01011530,18,491,BNA,MCI
01011530,2,843,SAT,PHX
01011532,3,543,PDX,OAK
01011533,24,258,SAN,LAS
01011535,-3,162,IND,MDW
01011535,-5,197,TPA,FLL
01011535,-8,651,SFO,PHX
01011535,26,229,STL,IND
01011535,8,368,SLC,LAS
01011535,8,534,MCO,RDU
01011537,-8,1363,LAX,MCI
01011538,22,446,OAK,SAN
01011538,5,417,SJC,SAN
01011540,-10,611,BWI,MDW
01011540,10,1262,STL,PHX
01011540,12,479,SMF,PDX
01011540,16,308,SJC,LAX
01011541,2,347,ELP,PHX
01011542,2,564,SEA,RNO
01011542,27,993,MCO,AUS
01011542,3,361,ONT,OAK
01011543,12,419,HOU,OKC
01011543,17,386,LAS,SJC
01011543,26,373,SMF,LAX
01011545,-1,377,MHT,BWI
01011545,-5,2237,LAS,ALB
01011545,0,217,DAL,IAH
01011545,10,1797,LAX,BNA
01011545,3,307,MDW,CLE
01011547,14,321,BHM,MSY
01011549,-9,1009,PDX,PHX
01011550,-1,319,DAL,MAF
01011550,-2,223,BUR,LAS
01011550,-4,338,CMH,BNA
01011550,2,495,SDF,BWI
01011550,5,223,LAS,BUR
01011550,5,448,BNA,CLE
01011550,52,370,PHX,LAX
01011550,8,328,PVD,BWI
01011552,12,347,PHX,ELP
01011553,6,588,BNA,BWI
01011555,0,325,PHX,ONT
01011555,1,325,OAK,BUR
01011555,11,189,DAL,AUS
01011555,19,1670,ABQ,BWI
01011555,27,314,BWI,CLE
01011555,3,328,BWI,PVD
01011555,4,328,PHX,ABQ
01011556,0,407,OAK,LAS
01011556,3,271,MDW,SDF
01011559,13,446,SAN,OAK
01011600,-3,239,DAL,HOU
01011600,-5,248,SAT,DAL
01011600,-5,318,JAX,FLL
01011600,-8,289,ABQ,LBB
01011600,1,251,MDW,STL
01011600,1,580,ABQ,DAL
01011600,12,1618,BHM,LAS
01011600,12,283,BDL,BWI
01011600,17,324,AMA,DAL
01011600,19,236,LAX,LAS
01011600,23,872,PHX,AUS
01011600,25,507,PHX,SLC
01011600,3,371,OAK,SNA
01011600,5,303,MSY,HOU
01011600,6,256,PHX,LAS
01011602,17,256,LAS,PHX
01011604,15,251,STL,MDW
01011604,35,337,OAK,LAX
01011605,-10,564,SEA,RNO
01011605,-10,833,OKC,PHX
01011605,-12,663,JAX,BWI
01011605,-15,765,ISP,MDW
01011605,-2,833,PHX,OKC
01011605,-3,229,DTW,MDW
01011605,15,229,MDW,DTW
01011607,20,321,TUS,ABQ
01011608,0,239,HOU,DAL
01011610,-1,361,OAK,ONT
01011610,-5,341,AUS,LBB
01011610,-6,397,LAS,SMF
01011610,-8,1363,MCI,LAX
01011610,-8,989,MCO,MDW
01011610,17,471,BNA,MSY
01011610,3,197,TPA,FLL
01011610,5,236,LAS,LAX
01011610,6,237,DAL,TUL
01011611,7,304,SAN,PHX
01011612,0,178,MCO,FLL
01011613,19,520,BOI,LAS
01011614,14,276,HRL,HOU
01011615,-5,148,HOU,AUS
01011615,-5,239,HOU,DAL
01011615,-5,480,SMF,SAN
01011615,-8,303,HOU,MSY
01011615,10,258,LAS,SAN
01011615,15,162,MDW,IND
01011615,21,616,MCO,BNA
01011615,24,590,LAX,SLC
01011615,3,569,SJC,PDX
01011615,35,318,FLL,JAX
01011615,52,1912,PHX,BUF
01011616,-5,319,MAF,DAL
01011616,10,570,BHM,HOU
01011616,9,1999,PHX,BWI
01011617,63,251,MDW,STL
01011618,12,358,BUR,SMF
01011618,31,303,HOU,MSY
01011618,8,197,ONT,LAS
01011619,12,288,ALB,BWI
01011620,-10,1987,LAS,BUF
01011620,-5,281,BWI,BUF
01011620,-7,1624,SDF,LAS
01011620,0,1072,MCO,MCI
01011620,10,630,PDX,SLC
01011620,13,287,BOI,GEG
01011620,14,443,RDU,BNA
01011620,5,296,SJC,BUR
01011620,51,239,DAL,HOU
01011620,6,611,MDW,BWI
01011620,7,345,LAS,RNO
01011621,11,935,TUL,PHX
01011624,12,446,OAK,SAN
01011624,7,588,BWI,BNA
01011625,-15,907,PVD,BNA
01011625,-2,258,SAN,LAS
01011625,-7,803,ISP,BNA
01011625,0,248,DAL,SAT
01011625,2,187,CRP,HOU
01011625,25,370,PHX,LAX
01011625,5,351,TUL,STL
01011625,5,487,TPA,MSY
01011625,6,451,TUS,LAX
01011625,63,453,HOU,TUL
01011626,-3,687,STL,HOU
01011626,16,237,MCI,STL
01011626,20,328,ABQ,PHX
01011626,5,389,SMF,ONT
01011627,36,224,SEA,GEG
01011628,31,236,LAS,LAX
01011628,49,237,TUL,DAL
01011630,-10,256,LAS,PHX
01011630,-3,239,HOU,DAL
01011630,-3,337,LAX,OAK
01011630,-3,358,SMF,BUR
01011630,-9,718,SDF,MCO
01011630,0,239,DAL,HOU
01011630,20,1797,BNA,LAX
01011630,43,447,SFO,SAN
01011630,5,550,MCO,MSY
01011630,7,386,SJC,LAS
01011631,14,487,CLE,STL
01011631,9,296,BUR,SJC
01011632,27,337,OAK,LAX
01011634,3,361,ONT,OAK
01011634,49,507,SLC,PHX
01011635,-1,580,DAL,ABQ
01011635,-12,2277,PHX,PVD
01011635,-14,670,HOU,BNA
01011635,-6,296,LIT,STL
01011635,-7,714,ELP,LAX
01011635,-8,570,MDW,BHM
01011637,46,451,LAX,TUS
01011638,0,423,MDW,OMA
01011638,13,189,DAL,AUS
01011640,-9,1235,LAS,HOU
01011640,17,972,TPA,SAT
01011640,2,440,DTW,STL
01011640,30,479,PDX,SMF
01011640,4,255,BWI,RDU
01011641,7,180,OAK,RNO
01011642,-5,718,MCI,ABQ
01011642,14,1448,PHX,BNA
01011642,7,437,DAL,MSY
01011643,4,287,GEG,BOI
01011644,24,1210,LAX,SAT
01011645,-2,293,DAL,LBB
01011645,-5,256,PHX,LAS
01011645,0,487,STL,CLE
01011645,1,1552,MCO,ABQ
01011645,10,344,BOI,PDX
01011645,12,756,AUS,BNA
01011645,15,437,MSY,DAL
01011645,18,371,SNA,OAK
01011645,5,925,BWI,FLL
01011648,15,765,MDW,ISP
01011650,-3,342,SJC,SNA
01011650,0,405,MDW,MCI
01011650,10,223,LAS,BUR
01011652,21,838,TPA,IND
01011653,14,325,ONT,PHX
01011654,-1,687,HOU,STL
01011654,37,308,LAX,SJC
01011655,11,324,AMA,DAL
01011655,20,296,DAL,LIT
01011655,29,188,RNO,SJC
01011655,3,446,OAK,SAN
01011655,45,447,SAN,SFO
01011659,17,368,LAS,SLC
01011659,7,1020,PHX,HOU
01011700,-1,220,BWI,ISP
01011700,-1,447,SFO,SAN
01011700,-2,239,HOU,DAL
01011700,-2,333,SJC,ONT
01011700,-2,562,DAL,ELP
01011700,15,1020,HOU,PHX
01011700,15,337,OAK,LAX
01011700,5,197,FLL,TPA
01011702,46,304,PHX,SAN
01011702,57,308,SJC,LAX
01011704,62,337,LAX,OAK
01011705,-7,162,IND,MDW
01011705,-8,377,MHT,BWI
01011705,0,108,ISP,PVD
01011705,0,192,HOU,SAT
01011705,0,217,IAH,DAL
01011705,0,397,SMF,LAS
01011705,14,1093,FLL,ISP
01011705,14,377,BWI,MHT
01011705,17,448,CLE,BNA
01011705,6,358,BUR,SMF
01011705,8,423,OMA,MDW
01011708,0,192,SAT,HOU
01011708,10,197,LAS,ONT
01011710,-1,248,SAT,DAL
01011710,-18,365,BHM,JAX
01011710,-20,1772,CMH,LAS
01011710,27,370,PHX,LAX
01011710,3,1044,MCI,PHX
01011710,5,295,ELP,LBB
01011710,6,636,ELP,SAN
01011712,-8,251,MDW,STL
01011714,0,543,OAK,PDX
01011714,12,395,MDW,BNA
01011714,20,251,STL,MDW
01011715,-10,671,OAK,SEA
01011715,0,319,MAF,DAL
01011715,10,1156,SLC,STL
01011715,14,495,SDF,BWI
01011715,18,543,PDX,OAK
01011715,2,328,PHX,ABQ
01011715,5,325,BUR,OAK
01011715,5,718,ABQ,MCI
01011716,-7,651,PHX,SFO
01011717,15,359,JAN,HOU
01011717,20,689,SLC,SEA
01011719,8,520,LAS,BOI
01011720,-17,737,BWI,STL
01011720,-5,718,MCO,SDF
01011720,0,328,BWI,PVD
01011720,12,405,MCI,MDW
01011720,12,762,PDX,LAS
01011720,16,528,AUS,ELP
01011720,22,236,LAS,LAX
01011720,25,443,BNA,RDU
01011720,5,935,PHX,TUL
01011721,3,284,MDW,CMH
01011722,-5,934,ABQ,STL
01011722,20,308,SJC,LAX
01011722,5,239,DAL,HOU
01011723,1,239,HOU,DAL
01011723,18,437,MSY,DAL
01011724,10,511,BOI,OAK
01011724,13,313,OKC,MCI
01011724,17,337,LAX,OAK
01011724,18,237,STL,MCI
01011725,-12,255,RDU,BWI
01011725,-14,1497,ABQ,TPA
01011725,-2,256,PHX,LAS
01011725,0,345,LAS,RNO
01011725,0,361,OAK,ONT
01011725,14,359,HOU,JAN
01011725,19,480,SAN,SMF
01011725,22,307,MDW,CLE
01011725,27,390,LAX,RNO
01011726,0,256,LAS,PHX
01011726,22,325,PHX,ONT
01011726,6,373,LAX,SMF
01011728,35,258,SAN,LAS
01011728,5,570,HOU,BHM
01011728,7,283,BWI,BDL
01011730,-19,842,PVD,MDW
01011730,-5,697,SEA,SJC
01011730,-6,220,ISP,BWI
01011730,18,457,DTW,BNA
01011730,2,239,HOU,DAL
01011730,22,248,DAL,SAT
01011730,48,647,PHX,SMF
01011731,2,283,BDL,BWI
01011731,29,236,LAX,LAS
01011733,20,189,DAL,AUS
01011734,12,550,MSY,MCO
01011735,-1,295,LBB,ELP
01011735,-2,759,HOU,ABQ
01011735,-3,271,SDF,MDW
01011735,-3,904,MCI,RDU
01011735,10,588,BWI,BNA
01011735,12,291,BOI,SLC
01011735,18,842,MDW,PVD
01011735,3,319,DAL,MAF
01011735,32,279,PDX,GEG
01011737,-13,880,STL,MCO
01011737,8,178,FLL,MCO
01011738,2,515,BWI,IND
01011738,30,440,STL,DTW
01011738,47,441,HOU,MAF
01011738,7,342,SNA,SJC
01011738,9,303,MSY,HOU
01011739,41,484,JAX,BNA
01011740,-1,1521,LAS,MDW
01011740,-2,682,BWI,BHM
01011740,-4,487,MSY,TPA
01011740,-8,197,TPA,FLL
01011740,0,367,TUS,SAN
01011740,12,446,SAN,OAK
01011740,5,407,LAS,OAK
01011740,7,296,BUR,SJC
01011740,7,318,FLL,JAX
01011740,8,842,BWI,TPA
01011741,-13,2106,BWI,LAS
01011742,23,307,CLE,MDW
01011743,-2,248,SAT,DAL
01011744,10,370,LAX,PHX
01011745,-11,587,JAN,MCO
01011745,-16,410,CMH,STL
01011745,-2,192,SAT,HOU
01011745,-2,281,BUF,BWI
01011745,-27,1848,PHX,MCO
01011745,-5,180,RNO,OAK
01011745,13,491,MCI,BNA
01011745,16,670,BNA,HOU
01011745,37,370,LAX,PHX
01011745,4,389,ONT,SMF
01011745,5,197,FLL,TPA
01011746,20,457,BNA,DTW
01011747,47,239,DAL,HOU
01011748,5,671,SEA,OAK
01011749,-10,1099,OMA,LAS
01011749,10,647,SMF,PHX
01011750,-1,1034,TPA,ISP
01011750,-12,673,MSY,FLL
01011750,-3,223,ABQ,ELP
01011750,-8,397,LAS,SMF
01011750,0,276,HOU,HRL
01011750,0,328,ABQ,PHX
01011750,0,328,PVD,BWI
01011750,12,787,BWI,MCO
01011750,20,934,STL,ABQ
01011750,31,224,GEG,SEA
01011750,4,251,STL,MDW
01011751,13,296,STL,LIT
01011751,48,677,ELP,HOU
01011752,18,229,IND,STL
01011753,-5,928,AUS,TPA
01011755,12,444,RNO,PDX
01011755,13,1588,BNA,LAS
01011755,6,588,SLC,OAK
01011755,9,588,BNA,BWI
01011756,-13,1162,AUS,RDU
01011757,11,328,BWI,PVD
01011757,14,296,LIT,DAL
01011759,19,361,ONT,OAK
01011759,40,368,SLC,LAS
01011800,-12,1076,LAS,TUL
01011800,-14,178,MCO,FLL
01011800,-2,646,PHX,OAK
01011800,-5,367,SAN,TUS
01011800,-8,1599,MSY,SAN
01011800,0,337,LAX,OAK
01011800,0,562,ELP,DAL
01011800,2,479,SMF,PDX
01011800,21,288,BWI,ALB
01011800,3,223,BUR,LAS
01011800,32,189,AUS,DAL
01011800,4,237,STL,MCI
01011801,9,223,ELP,ABQ
01011803,5,347,ELP,PHX
01011805,-1,601,RNO,PHX
01011805,-7,321,ABQ,TUS
01011805,-7,443,RDU,BNA
01011805,0,162,MDW,IND
01011805,5,256,LAS,PHX
01011805,59,223,TUL,MCI
01011805,9,417,SJC,SAN
01011805,9,440,STL,DTW
01011809,29,308,SJC,LAX
01011810,-20,777,BDL,MDW
01011810,-23,1073,MCO,ALB
01011810,0,108,PVD,ISP
01011810,2,148,AUS,HOU
01011810,2,967,BWI,MCI
01011810,22,304,PHX,SAN
01011810,22,714,LAX,ELP
01011810,35,325,PHX,ONT
01011810,4,293,LBB,DAL
01011811,11,239,HOU,DAL
01011812,12,304,SAN,PHX
01011813,13,303,MSY,HOU
01011813,4,407,OAK,LAS
01011814,11,405,MDW,MCI
01011815,-1,251,STL,MDW
01011815,-7,1506,PHX,SDF
01011815,0,229,DTW,MDW
01011815,29,872,AUS,PHX
01011815,39,258,SAN,LAS
01011815,5,446,SAN,OAK
01011815,6,651,PHX,SFO
01011817,0,371,OAK,SNA
01011817,29,1136,LIT,PHX
01011818,24,308,LAX,SJC
01011818,31,236,LAX,LAS
01011818,6,192,HOU,SAT
01011820,-1,289,LBB,ABQ
01011820,-3,1037,OMA,PHX
01011820,10,688,IND,JAX
01011820,19,321,MSY,BHM
01011820,25,358,SMF,BUR
01011820,3,192,SAT,HOU
01011820,30,507,PHX,SLC
01011820,7,612,TPA,BNA
01011821,8,446,OAK,SAN
01011824,20,239,DAL,HOU
01011824,40,229,MDW,DTW
01011824,56,337,OAK,LAX
01011825,-18,997,MDW,TPA
01011825,-4,460,BHM,TPA
01011825,-5,925,FLL,BWI
01011825,0,371,SNA,OAK
01011825,8,181,DAL,OKC
01011826,14,314,CLE,BWI
01011828,13,333,ONT,SJC
01011829,-20,1448,BNA,PHX
01011829,6,369,PHX,BUR
01011830,-20,972,SAT,TPA
01011830,-23,254,SDF,STL
01011830,0,239,DAL,HOU
01011830,13,256,PHX,LAS
01011830,2,337,OAK,LAX
01011833,7,447,SAN,SFO
01011835,-10,759,ABQ,HOU
01011835,-4,569,PDX,SJC
01011835,-7,889,ABQ,OAK
01011835,0,197,ONT,LAS
01011835,0,670,BNA,HOU
01011835,10,1363,LAX,MCI
01011836,-10,1442,MCI,SMF
01011838,14,189,AUS,DAL
01011838,21,324,DAL,AMA
01011838,4,237,DAL,TUL
01011840,-15,651,SFO,PHX
01011840,-8,1751,BNA,SAN
01011840,10,1235,HOU,LAS
01011840,22,217,DAL,IAH
01011840,33,325,OAK,BUR
01011841,28,370,PHX,LAX
01011841,5,395,MDW,BNA
01011843,7,220,BWI,ISP
01011844,0,258,SAN,LAS
01011845,-3,256,PHX,LAS
01011845,-5,304,SAN,PHX
01011845,-7,377,MHT,BWI
01011845,-8,237,STL,MCI
01011845,26,605,SMF,SEA
01011845,27,1959,BNA,OAK
01011845,29,233,SAT,HRL
01011845,32,417,SAN,SJC
01011845,40,447,SFO,SAN
01011848,23,325,ONT,PHX
01011849,7,480,SMF,SAN
01011850,-5,872,PHX,AUS
01011850,-7,335,BOI,RNO
01011850,-9,907,BNA,PVD
01011850,10,405,MCI,MDW
01011850,17,328,PHX,ABQ
01011850,3,328,ABQ,PHX
01011850,7,1140,MCI,LAS
01011850,8,616,BNA,MCO
01011851,1,842,TPA,BWI
01011852,13,611,MDW,BWI
01011852,54,337,OAK,LAX
01011853,16,407,LAS,OAK
01011853,49,370,LAX,PHX
01011854,20,335,RNO,BOI
01011855,-23,1999,BWI,PHX
01011855,-3,251,MDW,STL
